name,rating,reviews,address,website,type,lat,lng
Value Village,3.9,3081,"1525 Victoria Park Ave, Toronto, ON M1L 2T3, Canada",https://stores.savers.com/on/toronto/valuevillage-thrift-store-2078.html,"book_store, clothing_store, furniture_store, home_goods_store, store, point_of_interest, establishment",43.7261665,-79.3021009
Walmart Supercentre,3.4,3596,"1900 Eglinton Ave E, Scarborough, ON M1L 2L9, Canada",https://www.walmart.ca/en/stores-near-me/scarborough-west-supercentre-3159?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,"department_store, electronics_store, supermarket, clothing_store, grocery_or_supermarket, food, furniture_store, home_goods_store, store, point_of_interest, establishment",43.728196,-79.29573429999999
Sirens,3.6,85,"200 Windflower Gate Unit #7, Woodbridge, ON L4L 9L3, Canada",https://urban-planet.com/pages/store-finder,"clothing_store, shoe_store, point_of_interest, store, establishment",43.791243,-79.5549
American Eagle,4,270,"300 Borough Dr, Scarborough, ON M1P 4P5, Canada",https://storelocations.ae.com/ca/on/scarborough/00943-300-borough-drive.html,"clothing_store, store, point_of_interest, establishment",43.7760116,-79.2583337
Foot Locker,3.6,232,"499 Main St S Suite 285, Brampton, ON L6Y 1N7, Canada",https://stores.footlocker.ca/en/on/brampton/499-main-street-south-99070.html,"shoe_store, point_of_interest, clothing_store, store, establishment",43.6677767,-79.7388045
H&M,3.7,218,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",https://www2.hm.com/en_ca/customer-service/shopping-at-hm/local-store.CA0008.html?utm_source=google_location&utm_medium=organic&utm_content=CA0008&utm_campaign=pi_CAQ1400X301212,"clothing_store, store, point_of_interest, establishment",43.4617392,-79.6870254
Gap,3.8,239,"25 The West Mall Suite 164, Etobicoke, ON M9C 1B8, Canada",https://www.gapcanada.ca/stores/on/etobicoke/sherway-gardens-9838,"clothing_store, store, point_of_interest, establishment",43.61263109999999,-79.5585001
Walmart Supercentre,3.7,3965,"3850 Sheppard Ave E, Scarborough, ON M1T 3L4, Canada",https://www.walmart.ca/en/stores-near-me/agincourt-store-3000?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,"department_store, electronics_store, supermarket, clothing_store, grocery_or_supermarket, food, furniture_store, home_goods_store, store, point_of_interest, establishment",43.7845227,-79.29122799999999
Party City,3.8,778,"5261 Hwy 7 Unit C5, Markham, ON L3P 1B8, Canada",https://www.partycity.ca/en/store-details/on/markham-on-party-city-822.html?utm_source=google&utm_medium=lss&utm_content=822,"home_goods_store, clothing_store, point_of_interest, store, establishment",43.86638239999999,-79.28329219999999
Walmart,3.7,2901,"1000 Gerrard St E, Toronto, ON M4M 3G6, Canada",https://www.walmart.ca/en/stores-near-me/gerrard-square-toronto-store-1150?utm_source=gmb_listing&utm_medium=organic&utm_campaign=sc&cmpid=gmb,"department_store, electronics_store, clothing_store, supermarket, grocery_or_supermarket, furniture_store, home_goods_store, store, food, point_of_interest, establishment",43.669144,-79.3391627
Once Upon A Child,3.6,328,"1520 Steeles Ave W Unit 122, Concord, ON L4K 2P7, Canada",https://www.onceuponachild.com/locations/concord-on,"clothing_store, store, point_of_interest, establishment",43.7886792,-79.47101219999999
Snuggle Bugz - Milton,3.8,159,"1160 Steeles Ave E, Milton, ON L9T 6C8, Canada",https://www.snugglebugz.ca/,"clothing_store, store, point_of_interest, establishment",43.53975190000001,-79.872102
Value Village,4,1962,"924 Queen St E, Toronto, ON M4M 1J5, Canada",https://stores.savers.com/on/toronto/valuevillage-thrift-store-2047.html,"book_store, clothing_store, furniture_store, home_goods_store, store, point_of_interest, establishment",43.66083319999999,-79.34176529999999
Brooklyn Furniture,3.8,57,"3189 Bathurst St, North York, ON M6A 2B2, Canada",http://www.brooklynfurniture.com/,"furniture_store, home_goods_store, point_of_interest, clothing_store, store, establishment",43.72298079999999,-79.4304411
It's My Party,4,124,"2208 Danforth Ave, Toronto, ON M4C 1K3, Canada",https://its-my-party.shoplightspeed.com/,"clothing_store, point_of_interest, home_goods_store, store, establishment",43.68652669999999,-79.30976079999999
Foot Locker,3.6,191,"1355 Kingston Rd Space 29, Pickering, ON L1V 1B8, Canada",https://stores.footlocker.ca/en/on/pickering/1355-kingston-road-99206.html,"shoe_store, clothing_store, store, point_of_interest, establishment",43.83565309999999,-79.0865345
As You Like It,3.6,23,"92 Avenue Rd, Toronto, ON M5R 1M4, Canada",http://www.asyoulikeitfashion.com/,"clothing_store, store, point_of_interest, establishment",43.6724647,-79.39594749999999
Walmart Supercentre,3.7,4882,"50 Quarry Edge Dr, Brampton, ON L6V 0B1, Canada",https://www.walmart.ca/en/stores-near-me/brampton-north-supercentre-3130?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,"department_store, supermarket, furniture_store, clothing_store, grocery_or_supermarket, electronics_store, home_goods_store, store, point_of_interest, food, establishment",43.7051503,-79.783616
Dynamite,4.2,23,"1250 S Service Rd #116, Mississauga, ON L5E 1V4, Canada",https://www.dynamiteclothing.com/ca?utm_source=google&utm_medium=local&utm_campaign=gmb,"clothing_store, point_of_interest, store, establishment",43.5930012,-79.5682992
Tommy Bahama,4.6,47,"216 Lakeshore Rd E, Oakville, ON L6J 1H8, Canada",https://www.tommybahama.com/store/Oakville,"clothing_store, point_of_interest, store, establishment",43.4458913,-79.6677043
Hudson's Bay,3.9,1720,"5100 Erin Mills Pkwy, Mississauga, ON L5M 6Z9, Canada",https://www.thebay.com/,"department_store, shoe_store, clothing_store, store, point_of_interest, establishment",43.5597459,-79.71231809999999
Walmart Supercentre,3.6,3416,"2245 Islington Ave, Toronto, ON M9W 3W6, Canada",https://www.walmart.ca/en/stores-near-me/rexdale-supercentre-3740?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,"department_store, furniture_store, electronics_store, supermarket, grocery_or_supermarket, food, point_of_interest, home_goods_store, clothing_store, store, establishment",43.7138553,-79.5532565
"Toys""R""Us",4,344,"900 Dufferin St, Toronto, ON M6H 4A9, Canada",https://www.toysrus.ca/en/storelocator?utm_source=Google&utm_medium=lpm&utm_campaign=toysrus,"book_store, clothing_store, store, point_of_interest, establishment",43.65701749999999,-79.4356241
Suzy Shier,3.9,65,"900 Dufferin St Unit #0485, Toronto, ON M6H 4A9, Canada",https://suzyshier.com/collections/clothing-new-arrivals?utm_source=GMB,"clothing_store, point_of_interest, store, establishment",43.65620359999999,-79.43518809999999
Foot Locker,4,289,"1 Bass Pro Mills Dr Space 400, Vaughan, ON L4K 5W4, Canada",https://stores.footlocker.ca/en/on/vaughan/1-bass-pro-mills-drive-99197.html,"shoe_store, point_of_interest, clothing_store, store, establishment",43.8255566,-79.5357278
Dynamite,3.7,73,"3401 Dufferin St #12A, North York, ON M6A 2T9, Canada",https://www.dynamiteclothing.com/ca?utm_source=google&utm_medium=local&utm_campaign=gmb,"clothing_store, point_of_interest, store, establishment",43.7247114,-79.4540281
Foot Locker,3.7,272,"1800 Sheppard Ave E Space 1051, North York, ON M2J 5A7, Canada",https://stores.footlocker.ca/en/on/northyork/1800-sheppard-ave-e-99063.html,"shoe_store, clothing_store, store, point_of_interest, establishment",43.77836730000001,-79.3437077
Tommy Bahama,4.3,41,"2901 Bayview Ave #29, Willowdale, ON M2K 1E6, Canada",https://www.tommybahama.com/store/Bayview,"clothing_store, store, point_of_interest, establishment",43.7687293,-79.38601589999999
ALDO,3.6,115,"5000 Hwy 7 #1195, Markham, ON L3R 4M9, Canada",https://www.aldoshoes.com/ca/en?utm_source=G&utm_medium=local&utm_campaign=google-local,"shoe_store, point_of_interest, store, establishment",43.8686164,-79.28765609999999
ALDO Outlet,3.4,291,"210 Great Lakes Dr, Brampton, ON L6R 2K7, Canada",https://www.aldoshoes.com/ca/en?utm_source=G&utm_medium=local&utm_campaign=google-local,"shoe_store, store, point_of_interest, establishment",43.732307,-79.7663161
ALDO,3.6,189,"9350 Yonge St E006A, Richmond Hill, ON L4C 5G2, Canada",https://www.aldoshoes.com/ca/en?utm_source=G&utm_medium=local&utm_campaign=google-local,"shoe_store, store, point_of_interest, establishment",43.85485449999999,-79.436539
ALDO,4,84,"1355 Kingston Rd #176, Pickering, ON L1V 1B8, Canada",https://www.aldoshoes.com/ca/en?utm_source=G&utm_medium=local&utm_campaign=google-local,"shoe_store, store, point_of_interest, establishment",43.8340039,-79.0882919
The Shoe Company,4,102,"40 King St W #121, Toronto, ON M5H 3Y2, Canada",https://stores.theshoecompany.ca/on/toronto/40-king-street-west?y_source=1_MTU2MzYzMjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"shoe_store, store, point_of_interest, establishment",43.6494964,-79.3795335
Marshalls,4,867,"700 Lawrence Ave W, North York, ON M6A 3A5, Canada",https://www.marshalls.ca/,"department_store, shoe_store, clothing_store, point_of_interest, store, establishment",43.7167948,-79.4462693
ALDO,3.9,85,"900 Dufferin St #510, Toronto, ON M6H 4B1, Canada",https://www.aldoshoes.com/ca/en?utm_source=G&utm_medium=local&utm_campaign=google-local,"shoe_store, store, point_of_interest, establishment",43.6558736,-79.4354848
Hudson’s Bay,3.8,1119,"5000 Hwy 7, Markham, ON L3P 3M2, Canada",https://www.thebay.com/,"department_store, shoe_store, clothing_store, shopping_mall, point_of_interest, store, establishment",43.86932470000001,-79.2862325
Hudson’s Bay,4,1290,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",https://www.thebay.com/,"store, department_store, shoe_store, clothing_store, point_of_interest, establishment",43.4605349,-79.687496
Sport Chek,3.7,473,"1920 Eglinton Ave E Unit B4, Scarborough, ON M1L 2L9, Canada",https://www.sportchek.ca/en/store-details/on/scarborough-sport-chek-263.html?utm_source=google&utm_medium=organic&utm_content=263,"shoe_store, bicycle_store, clothing_store, store, point_of_interest, establishment",43.72784139999999,-79.2907911
Urban Outfitters,4,681,"481 Queen St W, Toronto, ON M5V 2A9, Canada",https://www.urbanoutfitters.com/en-ca/stores/queen-street-west?utm_medium=organic&utm_source=google&utm_campaign=local&utm_content=117,"clothing_store, shoe_store, home_goods_store, store, point_of_interest, establishment",43.64831919999999,-79.3978043
Champs Sports,3.7,178,"Mailbox 183, 3401 Dufferin St Unit 325, North York, ON M6A 2T9, Canada",https://stores.champssports.ca/en/on/toronto/3401-dufferin-street-70018.html,"shoe_store, clothing_store, store, point_of_interest, establishment",43.7248199,-79.4538304
Sport Chek,3.5,631,"218 Yonge St Unit CRU R1, Toronto, ON M5B 2H6, Canada",https://www.sportchek.ca/en/store-details/on/eaton-centre-sport-chek-401.html?utm_source=google&utm_medium=organic&utm_content=401,"shoe_store, bicycle_store, clothing_store, point_of_interest, store, establishment",43.6534695,-79.3799872
Sport Chek,4,985,"25 The West Mall Unit 1690, Etobicoke, ON M9C 1B8, Canada",https://www.sportchek.ca/en/store-details/on/sherway-gardens-sport-chek-243.html?utm_source=google&utm_medium=organic&utm_content=243,"bicycle_store, shoe_store, clothing_store, store, point_of_interest, establishment",43.6124957,-79.5548962
Michael Kors Outlet,3.7,589,"1 Bass Pro Mills Dr #620, Vaughan, ON L4K 5W4, Canada",http://www.michaelkors.com/,"shoe_store, jewelry_store, clothing_store, store, point_of_interest, establishment",43.8252495,-79.5405309
Naot Footwear,4.8,10,"5891 Leslie St, North York, ON M2H 1J8, Canada",http://www.naotcanada.com/,"shoe_store, clothing_store, store, point_of_interest, establishment",43.7987759,-79.3690096
Walking On A Cloud,4.1,20,"6460 Yonge St, North York, ON M2M 3X4, Canada",https://www.walkingonacloud.ca/,"shoe_store, store, point_of_interest, establishment",43.79620999999999,-79.4216216
Urban Planet,3.8,131,"1615 Dundas St E Unit #01C, Whitby, ON L1N 2L1, Canada",https://urban-planet.com/collections/up_new_shop-all-new?utm_source=GMB,"clothing_store, shoe_store, point_of_interest, store, establishment",43.8844274,-78.9116655
Brown's Sports & Cycle Co. Ltd.,4,409,"2447 Bloor St W, Toronto, ON M6S 1P7, Canada",http://www.brownssports.ca/,"bicycle_store, shoe_store, point_of_interest, clothing_store, store, establishment",43.64914239999999,-79.4843744
Champs Sports,3.9,318,"100 City Centre Dr, Mississauga, ON L5B 2C9, Canada",https://stores.champssports.ca/en/on/mississauga/100-city-centre-drive-70004.html,"shoe_store, clothing_store, store, point_of_interest, establishment",43.5931501,-79.643661
Moores Clothing for Men,3.9,250,"1900 Eglinton Ave E, Scarborough, ON M1L 2L9, Canada",https://stores.mooresclothing.ca/en-ca/on/scarborough/1900-eglinton-avenue-east/?utm_source=google&utm_medium=listing&utm_content=31&utm_campaign=ON,"clothing_store, shoe_store, store, point_of_interest, establishment",43.7268101,-79.29370740000002
Zero 20 Kids,4,65,"7700 Pine Valley Dr, Woodbridge, ON L4L 2X4, Canada",https://www.zero20kids.com/,"shoe_store, clothing_store, point_of_interest, store, establishment",43.782715,-79.5739526
Michael Kors,4,196,"220 Yonge St Space C020B, Toronto, ON M5B 2H1, Canada",https://www.michaelkors.ca/,"shoe_store, jewelry_store, point_of_interest, clothing_store, store, establishment",43.6538674,-79.38055589999999
Harry Rosen,4.3,84,"100 King St W, Toronto, ON M5X 1E2, Canada",https://www.harryrosen.com/en/stores/first-canadian-place,"shoe_store, clothing_store, store, point_of_interest, establishment",43.6492148,-79.3813055
Comfort Shoes,5,1,"499 Main St S, Brampton, ON L6Y 1N7, Canada",,"shoe_store, point_of_interest, store, establishment",43.66701119999999,-79.73840609999999
Sport Chek,3.5,232,"7850 Weston Rd Bldg B, Woodbridge, ON L4L 9N8, Canada",https://www.sportchek.ca/en/store-details/on/woodbridge-sport-chek-283.html?utm_source=google&utm_medium=organic&utm_content=283,"shoe_store, bicycle_store, point_of_interest, clothing_store, store, establishment",43.79233500000001,-79.549657
Ingeborg Shoes,4.3,50,"1681 Finfar Ct, Mississauga, ON L5J 4K1, Canada",http://www.ingeborgs.ca/,"shoe_store, store, point_of_interest, establishment",43.5186119,-79.6523345
Running Room,4.1,85,"1087 Yonge St, Toronto, ON M4W 2L5, Canada",https://ca.shop.runningroom.com/en_ca/toronto-rosedale-store?utm_source=G&utm_medium=lpm&utm_campaign=runningroom,"shoe_store, clothing_store, store, point_of_interest, establishment",43.67964500000001,-79.39031899999999
Penningtons,4.3,96,"6075 Mavis Rd, Mississauga, ON L5R 4G6, Canada",http://www.penningtons.com/?utm_source=G&utm_medium=lpm&utm_campaign=Reitmans,"shoe_store, clothing_store, store, point_of_interest, establishment",43.6146318,-79.6944438
Harold The Jewellery Buyer,2.4,126,"3016 Bathurst St, North York, ON M6B 3B6, Canada",http://haroldjewellerybuyer.ca/,"jewelry_store, store, point_of_interest, establishment",43.7178262,-79.4296348
Theatrics Plus,3.7,187,"621 Yonge St, Toronto, ON M5G 1C9, Canada",,"jewelry_store, clothing_store, home_goods_store, store, point_of_interest, establishment",43.6671798,-79.3851638
Athira Jewellery INC,4.8,4,"45 Four Winds Dr, North York, ON M3J 1V5, Canada",,"jewelry_store, store, point_of_interest, establishment",43.7632339,-79.4991241
Swarovski,4.3,86,"55 Bloor St W #1, Toronto, ON M4W 1A5, Canada",https://www.swarovski.com/en_GB-CA/,"jewelry_store, store, point_of_interest, establishment",43.6697105,-79.3886301
ARIA Jewellers Inc.,4.9,78,"2340 Dundas St W Unit G38, Toronto, ON M6P 4A9, Canada",http://www.ariajewellers.com/,"jewelry_store, store, point_of_interest, establishment",43.6569168,-79.4522077
Claire's,3.7,81,"5100 Erin Mills Pkwy, Mississauga, ON L5M 4Z5, Canada",https://stores.claires.com/on/mississauga/2506.html,"jewelry_store, point_of_interest, store, establishment",43.5590053,-79.71245979999999
Claire's,4,71,"9350 Yonge St, Richmond Hill, ON L4C 5G2, Canada",https://stores.claires.com/on/richmondhill/2509.html,"jewelry_store, point_of_interest, store, establishment",43.85405479999999,-79.43735029999999
Merchant's Flea Market,3.9,1264,"1921 Eglinton Ave E, Scarborough, ON M1L 2L6, Canada",http://www.merchantsfleamarket.com/,"jewelry_store, store, point_of_interest, establishment",43.7268096,-79.28858989999999
JAGJIT TEXTILE,4,497,"99 Kennedy Rd S, Brampton, ON L6W 3G2, Canada",,"jewelry_store, general_contractor, furniture_store, home_goods_store, point_of_interest, clothing_store, store, establishment",43.68737119999999,-79.7388525
Canada Pawn,3.3,6,"25 John St, Mississauga, ON L5A 1Y5, Canada",https://www.canadapawn.com/,"finance, jewelry_store, store, point_of_interest, establishment",43.5843944,-79.6210878
House of Jewellery,4.9,84,"27 Queen St E Suite 1202, Toronto, ON M5C 2B3, Canada",https://www.houseofjewellery.com/,"point_of_interest, jewelry_store, store, establishment",43.6525279,-79.37787949999999
Kate Spade,3.7,81,"3401 Dufferin St Space #159, North York, ON M6A 3A1, Canada",https://www.katespade.com/stores/ca/on/toronto/3401-dufferin-street?utm_medium=organic&utm_source=google&utm_campaign=stores,"shoe_store, jewelry_store, clothing_store, point_of_interest, home_goods_store, store, establishment",43.7252305,-79.4515588
COACH,4,179,"3401 Dufferin St Space 242A And 242B, North York, ON M6A 3A1, Canada",https://ca.coach.com/stores/on/toronto/3401-dufferin-street?utm_medium=organic&utm_source=google&utm_campaign=stores,"clothing_store, jewelry_store, store, point_of_interest, establishment",43.7251083,-79.45280869999999
Stones and Findings,5,70,"9 Adelaide Pl, Toronto, ON M5V 2N7, Canada",https://stonesandfindings.com/,"jewelry_store, point_of_interest, store, establishment",43.6450538,-79.4015639
Marquess Jewellers,4.8,43,"next to Good Life Gym, 12 St Clair Ave E Lower Level, Toronto, ON M4T 2S3, Canada",http://marquessjewellers.com/,"jewelry_store, point_of_interest, store, establishment",43.6887361,-79.3934948
COACH,3.7,143,"218 Yonge St, Toronto, ON M5B 2H1, Canada",https://ca.coach.com/stores/on/toronto/218-yonge-street?utm_medium=organic&utm_source=google&utm_campaign=stores,"jewelry_store, clothing_store, store, point_of_interest, establishment",43.6531499,-79.3801343
SWAROVSKI,3.6,98,"TOWN CENTRE, 5100 Erin Mills Pkwy, Mississauga, ON L5M 4Z5, Canada",http://www.swarovski.com/,"jewelry_store, store, point_of_interest, establishment",43.5585316,-79.7118668
Fortunes Fine Jewellers,5,67,"1901 Avenue Rd, Toronto, ON M5M 3Z9, Canada",http://fortunes.com/,"jewelry_store, finance, store, point_of_interest, establishment",43.7329052,-79.4192295
Swarovski,3.6,121,"Yorkdale Shopping Centre, 3401 Dufferin St #72, North York, ON M6A 2T9, Canada",https://www.swarovski.com/en_GB-CA/,"jewelry_store, store, point_of_interest, establishment",43.7258696,-79.4504334
Charm Diamond Centres,3.9,54,"5100 Erin Mills Parkway Ste R219A, Mississauga, ON L5M 4Z5, Canada",https://www.charmdiamonds.com/,"jewelry_store, store, point_of_interest, establishment",43.55864469999999,-79.7115912
Michael Hill Bramalea Jewelry Store,3.5,126,"25 Peel Centre Dr Unit 634, Brampton, ON L6T 3R5, Canada",https://www.michaelhill.ca/stores/michael-hill-bramalea?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=website&utm_content=bramalea&utm_term=plcid_15050839833368847604,"jewelry_store, point_of_interest, store, establishment",43.7155031,-79.72316099999999
Omni Jewelcrafters,4.4,85,"700 Lawrence Ave W, Toronto, ON M6A 3B4, Canada",https://omnijewelcrafters.com/,"jewelry_store, finance, store, point_of_interest, establishment",43.7163914,-79.4463898
Peoples Jewellers,3.9,285,"1 Bass Pro Mills Dr Ste. 225, Vaughan, ON L4K 5W4, Canada",https://stores.peoplesjewellers.com/on/vaughan/5228?cid=seo-listings,"jewelry_store, store, point_of_interest, establishment",43.825921,-79.53925629999999
Michael Kors,3.6,208,"3401 Dufferin St #158, North York, ON M6A 3A1, Canada",https://www.michaelkors.ca/,"jewelry_store, shoe_store, clothing_store, point_of_interest, store, establishment",43.7253311,-79.451622
Bizou (Bramalea City Center),4,6,"25 Peel Centre Dr, Brampton, ON L6T 3R5, Canada",http://www.bizou.com/,"jewelry_store, point_of_interest, store, establishment",43.7158115,-79.7232865
The Home Depot,3.9,2894,"60 Great Lakes Dr, Brampton, ON L6R 2K7, Canada",https://stores.homedepot.ca/on/brampton/home-improvement-brampton-on-7110.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7110,"hardware_store, furniture_store, home_goods_store, store, point_of_interest, establishment",43.7310218,-79.7673339
The Home Depot,4,2050,"140 Northview Blvd, Woodbridge, ON L4L 8T2, Canada",https://stores.homedepot.ca/on/woodbridge/home-improvement-woodbridge-on-7002.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7002,"hardware_store, furniture_store, home_goods_store, store, point_of_interest, establishment",43.792401,-79.546054
The Home Depot,4,1935,"49 First Gulf Blvd, Brampton, ON L6W 4R8, Canada",https://stores.homedepot.ca/on/brampton/home-improvement-brampton-on-7006.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7006,"hardware_store, point_of_interest, furniture_store, home_goods_store, store, establishment",43.6793499,-79.7170055
The Home Depot,4,2653,"50 Red Maple Rd, Richmond Hill, ON L4B 4K1, Canada",https://stores.homedepot.ca/on/richmondhill/home-improvement-richmondhill-on-7106.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7106,"hardware_store, furniture_store, point_of_interest, home_goods_store, store, establishment",43.8408848,-79.4237948
The Home Depot,4,2052,"1013 Maple Ave, Milton, ON L9T 0A5, Canada",https://stores.homedepot.ca/on/milton/home-improvement-milton-on-7241.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7241,"hardware_store, furniture_store, home_goods_store, point_of_interest, store, establishment",43.536793,-79.8755255
Haworth Toronto Showroom (By Appointment Only),4.1,20,"55 University Ave, Toronto, ON M5J 2H7, Canada",https://www.haworth.com/na/en.html,"furniture_store, home_goods_store, store, point_of_interest, establishment",43.646743,-79.383961
King Textiles,3.4,172,"161 Spadina Ave., Toronto, ON M5V 2L6, Canada",http://www.kingtextiles.ca/,"furniture_store, point_of_interest, home_goods_store, store, establishment",43.648309,-79.3959057
Gracious Living Home & Garden,4,153,"7200 Martin Grove Rd, Vaughan, ON L4L 9J3, Canada",https://www.graciouslivinghome.ca/,"furniture_store, point_of_interest, home_goods_store, store, establishment",43.7618388,-79.60676699999999
RONA+ Maple,3.8,1776,"200 McNaughton Rd, Vaughan, ON L6A 4E2, Canada",https://www.rona.ca/en/store/ontario/maple/rona-maple-82632?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"furniture_store, point_of_interest, home_goods_store, store, establishment",43.86210000000001,-79.503439
Williams-Sonoma,3.5,212,"3401 Dufferin St, North York, ON M6A 2T9, Canada",https://www.williams-sonoma.com/stores/ca-on-north-york-yorkdale-can/,"furniture_store, home_goods_store, grocery_or_supermarket, store, food, point_of_interest, establishment",43.7263461,-79.45007729999999
Staples,4,733,"45 Red Maple Rd, Richmond Hill, ON L4B 4M6, Canada",https://stores.staples.ca/on/richmondhill/office-supplies-ca-155.html,"electronics_store, furniture_store, home_goods_store, store, point_of_interest, establishment",43.84154400000001,-79.4221294
Structube Mississauga (Erin Mills),3.7,326,"3050 Vega Blvd #10A, Mississauga, ON L5L 5X8, Canada",https://www.structube.com/en_ca/our-stores/mississauga-erin-mills,"furniture_store, home_goods_store, store, point_of_interest, establishment",43.51415139999999,-79.6945825
The Home Depot,4,2320,"9105 Airport Rd, Brampton, ON L6S 0B8, Canada",https://stores.homedepot.ca/on/brampton/home-improvement-brampton-on-7239.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7239,"hardware_store, furniture_store, home_goods_store, point_of_interest, store, establishment",43.74738199999999,-79.69583899999999
Structube Vaughan (RioCan Collosus),3.5,319,"Colossus RioCan Centre, 7621 Weston Rd Unit 133, Vaughan, ON L4L 9J9, Canada",https://www.structube.com/en_ca/our-stores/woodbridge-colossus-riocan-centre,"furniture_store, home_goods_store, point_of_interest, store, establishment",43.7877334,-79.546487
Staples,4,747,"3950 Grand Park Dr, Mississauga, ON L5B 4M6, Canada",https://stores.staples.ca/on/mississauga/office-supplies-ca-257.html,"electronics_store, point_of_interest, furniture_store, home_goods_store, store, establishment",43.5798881,-79.64854389999999
Structube Mississauga (Heartland Town Centre),3.3,414,"5980 McLaughlin Rd Unit 6, Mississauga, ON L5R 3X9, Canada",https://www.structube.com/en_ca/our-stores/mississauga-heartland-town-centre,"furniture_store, home_goods_store, store, point_of_interest, establishment",43.6151995,-79.68931909999999
RONA+ York,3.9,1629,"1300 Castlefield Ave, Toronto, ON M6B 4B3, Canada",https://www.rona.ca/en/store/ontario/york/rona-york-82640?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"furniture_store, home_goods_store, store, point_of_interest, establishment",43.700087,-79.46144
Titan World - Osaki Massage Chairs,5,82,"34 Futurity Gate #7A, Vaughan, ON L4K 1S6, Canada",http://www.titanchair.ca/,"furniture_store, home_goods_store, store, point_of_interest, establishment",43.786471,-79.47545760000001
RONA+ Golden Mile,4,1865,"800 Warden Ave., Toronto, ON M1L 4T7, Canada",https://www.rona.ca/en/store/ontario/scarborough/rona-golden-mile-82633?cm_mmc=organic_search-_-yext-_-gmb-_-website&utm_medium=organic_search&utm_source=yext&utm_campaign=gmb&utm_content=website,"furniture_store, point_of_interest, home_goods_store, store, establishment",43.7243605,-79.2875159
Arrow Furniture,3.9,187,"1825 Dundas St E, Mississauga, ON L4X 2X1, Canada",http://www.arrowfurniture.com/?utm_source=GMB_sauga&utm_medium=google&utm_campaign=business_listing,"furniture_store, home_goods_store, store, point_of_interest, establishment",43.6193224,-79.574587
The Home Depot,4,2099,"2375 Steeles Ave W, North York, ON M3J 3N2, Canada",https://stores.homedepot.ca/on/toronto/home-improvement-toronto-on-7078.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7078,"hardware_store, furniture_store, point_of_interest, home_goods_store, store, establishment",43.7839923,-79.4797476
Staples,3.8,638,"945 Eglinton Ave E, East York, ON M4G 4B5, Canada",https://stores.staples.ca/on/eastyork/office-supplies-ca-3.html,"furniture_store, electronics_store, home_goods_store, store, point_of_interest, establishment",43.7140921,-79.358639
The Home Depot,4,1679,"825 Caledonia Rd, North York, ON M6B 3X8, Canada",https://stores.homedepot.ca/on/toronto/home-improvement-toronto-on-7134.html?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=7134,"hardware_store, furniture_store, home_goods_store, store, point_of_interest, establishment",43.70158379999999,-79.46225729999999
Value Village,3.8,1992,"2776 Victoria Park Ave, North York, ON M2J 4A8, Canada",https://stores.savers.com/on/northyork/valuevillage-thrift-store-2073.html,"furniture_store, home_goods_store, book_store, clothing_store, point_of_interest, store, establishment",43.7876414,-79.3295685
Best Buy,3.9,2621,"2500 Winston Park Dr Unit A, Oakville, ON L6H 7E5, Canada",https://stores.bestbuy.ca/en-ca/on/oakville/2500-winston-park-dr-unit-a,"electronics_store, point_of_interest, home_goods_store, store, establishment",43.51626559999999,-79.6859411
Best Buy,3.6,2718,"480 Progress Ave, Scarborough, ON M1P 5J1, Canada",https://stores.bestbuy.ca/en-ca/on/scarborough/480-progress-ave,"electronics_store, home_goods_store, store, point_of_interest, establishment",43.7787632,-79.2599262
Best Buy,3.6,2367,"225 High Tech Rd Unit 3, Richmond Hill, ON L4B 0A6, Canada",https://stores.bestbuy.ca/en-ca/on/richmond-hill/225-high-tech-rd-unit-3,"electronics_store, home_goods_store, point_of_interest, store, establishment",43.8419634,-79.4175206
Canadian Tire,3.8,3804,"2850 Queen St E, Brampton, ON L6S 6E8, Canada",https://www.canadiantire.ca/en/store-details/on/brampton-bramalea-on-305.html?utm_source=google&utm_medium=lss&utm_content=305,"department_store, car_repair, point_of_interest, home_goods_store, store, establishment",43.7414666,-79.7005101
